Nombre;Cuit;Especialidad;Planes;Email;Telefono;Direccion;Provincia;localidad;CP;Habilitado;codificada
VISTALENT (GRUPO VISTALLI);30716095807;OPTICA;OSMISS-200;;0381-3185715;Junín 616;Tucumán;SM DE TUCUMAN;36252;No;NO
VISUS;30716095807;OPTICA;OSMISS-100;;4375-1307;Solís 375;Capital Federal;MONSERRAT;22401;No;NO
VISUS;30716095807;OPTICA;OSMISS-150;;4375-1307;Solís 375;Capital Federal;MONSERRAT;22401;No;NO
VISUS;30716095807;OPTICA;OSMISS-200;;4375-1307;Solís 375;Capital Federal;MONSERRAT;22401;No;NO
VITAL DE SALUD Y BELLEZA S.A;30699346019;FARMACIA;OSMISS-100;a54@gmail.com;-;AV. RIVADAVIA 6799;Capital Federal;RECOLETA;22413;Si;NO
VITAL DE SALUD Y BELLEZA S.A;30699346019;FARMACIA;OSMISS-150;a54@gmail.com;-;AV. RIVADAVIA 6799;Capital Federal;RECOLETA;22413;Si;NO
VITAL DE SALUD Y BELLEZA S.A;30699346019;FARMACIA;OSMISS-200;a54@gmail.com;-;AV. RIVADAVIA 6799;Capital Federal;RECOLETA;22413;Si;NO
VITALE, CECILIA ADRIANA;27122267348;NEFROLOGIA;OSMISS-100;;4443-0955;EMILIO CASTRO-562-PB-;Buenos Aires;HAEDO;;Si;NO
VITALE, CECILIA ADRIANA;27122267348;NEFROLOGIA;OSMISS-150;;4443-0955;EMILIO CASTRO-562-PB-;Buenos Aires;HAEDO;;Si;NO
VITALE, CECILIA ADRIANA;27122267348;NEFROLOGIA;OSMISS-200;;4443-0955;EMILIO CASTRO-562-PB-;Buenos Aires;HAEDO;;Si;NO
VITERI CHAVEZ, BERNARDO JOSE;20951860183;NEUROLOGIA;OSMISS-100;drbernardoviteri@gmail.com;4441-4018;OCAMPO  2932;Buenos Aires;SAN JUSTO;;Si;NO
VITERI CHAVEZ, BERNARDO JOSE;20951860183;NEUROLOGIA;OSMISS-150;drbernardoviteri@gmail.com;4441-4018;OCAMPO  2932;Buenos Aires;SAN JUSTO;;Si;NO
VITERI CHAVEZ, BERNARDO JOSE;20951860183;NEUROLOGIA;OSMISS-200;drbernardoviteri@gmail.com;4441-4018;OCAMPO  2932;Buenos Aires;SAN JUSTO;;Si;NO
VITERI CHAVEZ, BERNARDO JOSE - VILLA LUZURIAGA;20951860183;NEUROLOGIA;OSMISS-100;drbernardoviteri@gmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
VITERI CHAVEZ, BERNARDO JOSE - VILLA LUZURIAGA;20951860183;NEUROLOGIA;OSMISS-150;drbernardoviteri@gmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
VITERI CHAVEZ, BERNARDO JOSE - VILLA LUZURIAGA;20951860183;NEUROLOGIA;OSMISS-200;drbernardoviteri@gmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
VIVE JORGE;20171659281;NEUROCIRUGIA;OSMISS-150;consultorio.uriburu1029@gmail.com;consultorio.uriburu1029@gmail.com;José Evaristo Uriburu 1029 2º B;Capital Federal;RECOLETA;1124;Si;NO
VIVE JORGE;20171659281;TRAUMATOLOGIA;OSMISS-150;consultorio.uriburu1029@gmail.com;consultorio.uriburu1029@gmail.com;José Evaristo Uriburu 1029 2º B;Capital Federal;RECOLETA;1124;Si;NO
VIVE JORGE;20171659281;NEUROCIRUGIA;OSMISS-200;consultorio.uriburu1029@gmail.com;consultorio.uriburu1029@gmail.com;José Evaristo Uriburu 1029 2º B;Capital Federal;RECOLETA;1124;Si;NO
VIVE JORGE;20171659281;TRAUMATOLOGIA;OSMISS-200;consultorio.uriburu1029@gmail.com;consultorio.uriburu1029@gmail.com;José Evaristo Uriburu 1029 2º B;Capital Federal;RECOLETA;1124;Si;NO
VIZGARRA, ROSA NOEMI;27180763762;OFTALMOLOGIA;OSMISS-100;;4623-9222 / 4623-9225;JUNCAL-258;Buenos Aires;ITUZAINGO;;Si;NO
VIZGARRA, ROSA NOEMI;27180763762;OFTALMOLOGIA;OSMISS-150;;4623-9222 / 4623-9225;JUNCAL-258;Buenos Aires;ITUZAINGO;;Si;NO
VIZGARRA, ROSA NOEMI;27180763762;OFTALMOLOGIA;OSMISS-200;;4623-9222 / 4623-9225;JUNCAL-258;Buenos Aires;ITUZAINGO;;Si;NO
VOLPE,EMILIO;30657420642;CLINICA MEDICA;OSMISS-100;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,EMILIO;30657420642;NEUROCIRUGIA;OSMISS-100;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,EMILIO;30657420642;CLINICA MEDICA;OSMISS-150;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,EMILIO;30657420642;NEUROCIRUGIA;OSMISS-150;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,EMILIO;30657420642;CLINICA MEDICA;OSMISS-200;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,EMILIO;30657420642;NEUROCIRUGIA;OSMISS-200;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,RAFAEL;30657420642;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-100;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,RAFAEL;30657420642;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-150;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VOLPE,RAFAEL;30657420642;TRAUMATOLOGIA Y ORTOPEDIA;OSMISS-200;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
VORTALI, FABRIZIO JOSE;20102564643;GINECOLOGIA;OSMISS-100;;011-6101-1521;INT. GRANT-432;Buenos Aires;MORON;;Si;NO
VORTALI, FABRIZIO JOSE;20102564643;GINECOLOGIA;OSMISS-150;;011-6101-1521;INT. GRANT-432;Buenos Aires;MORON;;Si;NO
VORTALI, FABRIZIO JOSE;20102564643;GINECOLOGIA;OSMISS-200;;011-6101-1521;INT. GRANT-432;Buenos Aires;MORON;;Si;NO
VOZZA ALEJANDRO GABRIEL;30657420642;CARDIOLOGIA;OSMISS-100;;4755-7719;RIVADAVIA-   3679;Buenos Aires;SAN MARTIN;;Si;NO
VOZZA ALEJANDRO GABRIEL;30657420642;CARDIOLOGIA;OSMISS-150;;4755-7719;RIVADAVIA-   3679;Buenos Aires;SAN MARTIN;;Si;NO
VOZZA ALEJANDRO GABRIEL;30657420642;CARDIOLOGIA;OSMISS-200;;4755-7719;RIVADAVIA-   3679;Buenos Aires;SAN MARTIN;;Si;NO
WAINSTEIN DANIEL;20143759343;CIRUGIA GENERAL;OSMISS-100;wainsteindaniel@yahoo.com.ar;4441-5319;AV.MOSCONI  1612;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
WAINSTEIN DANIEL;20143759343;CIRUGIA LAPAROSCOPICA;OSMISS-100;wainsteindaniel@yahoo.com.ar;4441-5319;AV.MOSCONI  1612;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
WAINSTEIN DANIEL;20143759343;CIRUGIA GENERAL;OSMISS-150;wainsteindaniel@yahoo.com.ar;4441-5319;AV.MOSCONI  1612;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
WAINSTEIN DANIEL;20143759343;CIRUGIA LAPAROSCOPICA;OSMISS-150;wainsteindaniel@yahoo.com.ar;4441-5319;AV.MOSCONI  1612;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
WAINSTEIN DANIEL;20143759343;CIRUGIA GENERAL;OSMISS-200;wainsteindaniel@yahoo.com.ar;4441-5319;AV.MOSCONI  1612;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
WAINSTEIN DANIEL;20143759343;CIRUGIA LAPAROSCOPICA;OSMISS-200;wainsteindaniel@yahoo.com.ar;4441-5319;AV.MOSCONI  1612;Buenos Aires;LOMAS DEL MIRADOR;;Si;NO
WALLACE,EVELYN ALEJANDRA;30657420642;CLINICA MEDICA;OSMISS-100;;1161403570;PORTELA 616-PB-B;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
WALLACE,EVELYN ALEJANDRA;30657420642;GASTROENTEROLOGIA;OSMISS-100;;1161403570;PORTELA 616-PB-B;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
WALLACE,EVELYN ALEJANDRA;30657420642;CLINICA MEDICA;OSMISS-150;;1161403570;PORTELA 616-PB-B;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
WALLACE,EVELYN ALEJANDRA;30657420642;GASTROENTEROLOGIA;OSMISS-150;;1161403570;PORTELA 616-PB-B;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
WALLACE,EVELYN ALEJANDRA;30657420642;CLINICA MEDICA;OSMISS-200;;1161403570;PORTELA 616-PB-B;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
WALLACE,EVELYN ALEJANDRA;30657420642;GASTROENTEROLOGIA;OSMISS-200;;1161403570;PORTELA 616-PB-B;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;CLINICA MEDICA;OSMISS-100;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;DIABETOLOGIA;OSMISS-100;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;NUTRICION;OSMISS-100;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;CLINICA MEDICA;OSMISS-150;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;DIABETOLOGIA;OSMISS-150;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;NUTRICION;OSMISS-150;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;CLINICA MEDICA;OSMISS-200;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;DIABETOLOGIA;OSMISS-200;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WARDZIÑSKA, WIESLAWA RICARDA;27171067885;NUTRICION;OSMISS-200;wiesiar56@yahoo.com.ar;4654-9671;GAONA  2002;Buenos Aires;RAMOS MEJIA;1704;Si;NO
WASSERMANN;27137110437;FARMACIA;OSMISS-100;;;DIRECTORIO 507;Buenos Aires;TORTUGUITAS;2795;Si;NO
WASSERMANN;27137110437;FARMACIA;OSMISS-150;;;DIRECTORIO 507;Buenos Aires;TORTUGUITAS;2795;Si;NO
WASSERMANN;27137110437;FARMACIA;OSMISS-200;;;DIRECTORIO 507;Buenos Aires;TORTUGUITAS;2795;Si;NO
WEIGANDT, YESICA ARGENTINA;27310677588;GINECOLOGIA;OSMISS-100;;011-4171-3677;JOSE INGENIEROS-740;Buenos Aires;MORON;;Si;NO
WEIGANDT, YESICA ARGENTINA;27310677588;GINECOLOGIA;OSMISS-150;;011-4171-3677;JOSE INGENIEROS-740;Buenos Aires;MORON;;Si;NO
WEIGANDT, YESICA ARGENTINA;27310677588;GINECOLOGIA;OSMISS-200;;011-4171-3677;JOSE INGENIEROS-740;Buenos Aires;MORON;;Si;NO
WELSCH,CARINA BEATRIZ;30657420642;CLINICA MEDICA;OSMISS-100;;4292-3333;BOEDO 535;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
WELSCH,CARINA BEATRIZ;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-100;;4292-3333;BOEDO 535;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
WELSCH,CARINA BEATRIZ;30657420642;CLINICA MEDICA;OSMISS-150;;4292-3333;BOEDO 535;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
WELSCH,CARINA BEATRIZ;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-150;;4292-3333;BOEDO 535;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
WELSCH,CARINA BEATRIZ;30657420642;CLINICA MEDICA;OSMISS-200;;4292-3333;BOEDO 535;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
WELSCH,CARINA BEATRIZ;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-200;;4292-3333;BOEDO 535;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
WELSCHEN ANDRES;20324831224;CIRUGIA DE CABEZA Y CUELLO;OSMISS-100;andreswelschen@hotmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
WELSCHEN ANDRES;20324831224;CIRUGIA GENERAL;OSMISS-100;andreswelschen@hotmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
WELSCHEN ANDRES;20324831224;CIRUGIA DE CABEZA Y CUELLO;OSMISS-150;andreswelschen@hotmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
WELSCHEN ANDRES;20324831224;CIRUGIA GENERAL;OSMISS-150;andreswelschen@hotmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
WELSCHEN ANDRES;20324831224;CIRUGIA DE CABEZA Y CUELLO;OSMISS-200;andreswelschen@hotmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
WELSCHEN ANDRES;20324831224;CIRUGIA GENERAL;OSMISS-200;andreswelschen@hotmail.com;7078-3838;BERMUDEZ  2895;Buenos Aires;VILLA LUZURIAGA;;Si;NO
WERLE,MARIA MONICA;30657420642;ODONTOPEDIATRIA;OSMISS-100;;4239-8000;AV. ALMIRANTE BROWN 2779;Buenos Aires;TEMPERLEY;;Si;NO
WERLE,MARIA MONICA;30657420642;ODONTOPEDIATRIA;OSMISS-150;;4239-8000;AV. ALMIRANTE BROWN 2779;Buenos Aires;TEMPERLEY;;Si;NO
WERLE,MARIA MONICA;30657420642;ODONTOPEDIATRIA;OSMISS-200;;4239-8000;AV. ALMIRANTE BROWN 2779;Buenos Aires;TEMPERLEY;;Si;NO
WIECZORKO DEMIANOVICH,ELENA;30657420642;GINECOLOGIA;OSMISS-100;;4202-7825/112-490-1500;MANUEL CASTRO 1520;Buenos Aires;BANFIELD;;Si;NO
WIECZORKO DEMIANOVICH,ELENA;30657420642;GINECOLOGIA;OSMISS-150;;4202-7825/112-490-1500;MANUEL CASTRO 1520;Buenos Aires;BANFIELD;;Si;NO
WIECZORKO DEMIANOVICH,ELENA;30657420642;GINECOLOGIA;OSMISS-200;;4202-7825/112-490-1500;MANUEL CASTRO 1520;Buenos Aires;BANFIELD;;Si;NO
XAVIER, DAVID LUIS;20100835143;HEMATOLOGIA;OSMISS-100;;4290-4088;DORREGO-233;Buenos Aires;MONTE GRANDE;;Si;NO
XAVIER, DAVID LUIS;20100835143;HEMATOLOGIA;OSMISS-150;;4290-4088;DORREGO-233;Buenos Aires;MONTE GRANDE;;Si;NO
XAVIER, DAVID LUIS;20100835143;HEMATOLOGIA;OSMISS-200;;4290-4088;DORREGO-233;Buenos Aires;MONTE GRANDE;;Si;NO
YACOBITTI,ALEJANDRO OSCAR;30657420642;ODONTOPEDIATRIA;OSMISS-100;;15-4415-7517;AV. MEEKS 15-6-29;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
YACOBITTI,ALEJANDRO OSCAR;30657420642;ODONTOPEDIATRIA;OSMISS-150;;15-4415-7517;AV. MEEKS 15-6-29;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
YACOBITTI,ALEJANDRO OSCAR;30657420642;ODONTOPEDIATRIA;OSMISS-200;;15-4415-7517;AV. MEEKS 15-6-29;Buenos Aires;LOMAS DE ZAMORA;;Si;NO
YARADE,MARIA MARTA;30657420642;CLINICA MEDICA;OSMISS-100;;11-5418-3412;ITALIA 376 PISO: 4, DEPYO: A;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YARADE,MARIA MARTA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-100;;11-5418-3412;ITALIA 376 PISO: 4, DEPYO: A;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YARADE,MARIA MARTA;30657420642;CLINICA MEDICA;OSMISS-150;;11-5418-3412;ITALIA 376 PISO: 4, DEPYO: A;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YARADE,MARIA MARTA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-150;;11-5418-3412;ITALIA 376 PISO: 4, DEPYO: A;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YARADE,MARIA MARTA;30657420642;CLINICA MEDICA;OSMISS-200;;11-5418-3412;ITALIA 376 PISO: 4, DEPYO: A;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YARADE,MARIA MARTA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-200;;11-5418-3412;ITALIA 376 PISO: 4, DEPYO: A;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YAZYI, FEDERICO JULIO;27311751161;CLINICA MEDICA;OSMISS-100;;5075-0030;MARIANO CASTEX-1277;Buenos Aires;CANNING;1842;Si;NO
YAZYI, FEDERICO JULIO;27311751161;CLINICA MEDICA;OSMISS-150;;5075-0030;MARIANO CASTEX-1277;Buenos Aires;CANNING;1842;Si;NO
YAZYI, FEDERICO JULIO;27311751161;CLINICA MEDICA;OSMISS-200;;5075-0030;MARIANO CASTEX-1277;Buenos Aires;CANNING;1842;Si;NO
YEBARA, EDUARDO JOSE;20140959406;DIAGNOSTICO POR IMAGENES;OSMISS-100;;4367/6700/6800;RODRIGUEZ-158;Buenos Aires;MONTE GRANDE;1842;Si;NO
YEBARA, EDUARDO JOSE;20140959406;DIAGNOSTICO POR IMAGENES;OSMISS-150;;4367/6700/6800;RODRIGUEZ-158;Buenos Aires;MONTE GRANDE;1842;Si;NO
YEBARA, EDUARDO JOSE;20140959406;DIAGNOSTICO POR IMAGENES;OSMISS-200;;4367/6700/6800;RODRIGUEZ-158;Buenos Aires;MONTE GRANDE;1842;Si;NO
YOKOYAMA,IRENE ALICIA;30657420642;GASTROENTEROLOGIA;OSMISS-100;;4239-3300;FLORES DE ESTRADA 5248;Buenos Aires;LANUS;;Si;NO
YOKOYAMA,IRENE ALICIA;30657420642;GASTROENTEROLOGIA;OSMISS-150;;4239-3300;FLORES DE ESTRADA 5248;Buenos Aires;LANUS;;Si;NO
YOKOYAMA,IRENE ALICIA;30657420642;GASTROENTEROLOGIA;OSMISS-200;;4239-3300;FLORES DE ESTRADA 5248;Buenos Aires;LANUS;;Si;NO
YRIEL RICARDO ISMAEL;20177113019;CLINICA MEDICA;OSMISS-100;luminaleta@hotmail.com;11-5661-3176;ALSINA  430;Buenos Aires;RAMOS MEJIA;1704;Si;NO
YRIEL RICARDO ISMAEL;20177113019;CLINICA MEDICA;OSMISS-150;luminaleta@hotmail.com;11-5661-3176;ALSINA  430;Buenos Aires;RAMOS MEJIA;1704;Si;NO
YRIEL RICARDO ISMAEL;20177113019;CLINICA MEDICA;OSMISS-200;luminaleta@hotmail.com;11-5661-3176;ALSINA  430;Buenos Aires;RAMOS MEJIA;1704;Si;NO
YURICICH,MARIA NOELIA;30657420642;CLINICA MEDICA;OSMISS-100;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YURICICH,MARIA NOELIA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-100;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YURICICH,MARIA NOELIA;30657420642;CLINICA MEDICA;OSMISS-150;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YURICICH,MARIA NOELIA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-150;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YURICICH,MARIA NOELIA;30657420642;CLINICA MEDICA;OSMISS-200;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
YURICICH,MARIA NOELIA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-200;;3979-1430;PEREYRA LUCENA 349;Buenos Aires;LOMAS DE ZAMORA;1832;Si;NO
ZAHON,JOSE ERNESTO;30657420642;NEFROLOGIA;OSMISS-100;;4243-0545/5407;ANCHORENA 136;Buenos Aires;TEMPERLEY;;Si;NO
ZAHON,JOSE ERNESTO;30657420642;NEFROLOGIA;OSMISS-150;;4243-0545/5407;ANCHORENA 136;Buenos Aires;TEMPERLEY;;Si;NO
ZAHON,JOSE ERNESTO;30657420642;NEFROLOGIA;OSMISS-200;;4243-0545/5407;ANCHORENA 136;Buenos Aires;TEMPERLEY;;Si;NO
ZALDUA ROBERTO WALTER;30657420642;GINECOLOGIA;OSMISS-100;;1165598199  WHATSAPP;AV.MAIPU 1942 PISO 4 DPTO F;Buenos Aires;FLORIDA;;Si;NO
ZALDUA ROBERTO WALTER;30657420642;GINECOLOGIA;OSMISS-150;;1165598199  WHATSAPP;AV.MAIPU 1942 PISO 4 DPTO F;Buenos Aires;FLORIDA;;Si;NO
ZALDUA ROBERTO WALTER;30657420642;GINECOLOGIA;OSMISS-200;;1165598199  WHATSAPP;AV.MAIPU 1942 PISO 4 DPTO F;Buenos Aires;FLORIDA;;Si;NO
ZAMBELLI ANALIA;30657420642;DERMATOLOGIA;OSMISS-100;;4797-8461;AVELLANEDA 1085 PB;Buenos Aires;FLORIDA;;Si;NO
ZAMBELLI ANALIA;30657420642;DERMATOLOGIA;OSMISS-150;;4797-8461;AVELLANEDA 1085 PB;Buenos Aires;FLORIDA;;Si;NO
ZAMBELLI ANALIA;30657420642;DERMATOLOGIA;OSMISS-200;;4797-8461;AVELLANEDA 1085 PB;Buenos Aires;FLORIDA;;Si;NO
ZAMORA,LEONARDO;30657420642;OBSTETRICIA;OSMISS-100;;4229-6000;AV. HIPOLITO YRIGOYEN 4824;Buenos Aires;LANUS;;Si;NO
ZAMORA,LEONARDO;30657420642;OBSTETRICIA;OSMISS-150;;4229-6000;AV. HIPOLITO YRIGOYEN 4824;Buenos Aires;LANUS;;Si;NO
ZAMORA,LEONARDO;30657420642;OBSTETRICIA;OSMISS-200;;4229-6000;AV. HIPOLITO YRIGOYEN 4824;Buenos Aires;LANUS;;Si;NO
ZAMPAGLIONE,VIRGINIA ADRIANA;30657420642;CLINICA MEDICA;OSMISS-100;;4254-6801 / 4254-4895;MORENO 346, QUILMES;Buenos Aires;QUILMES;1832;Si;NO
ZAMPAGLIONE,VIRGINIA ADRIANA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-100;;4254-6801 / 4254-4895;MORENO 346, QUILMES;Buenos Aires;QUILMES;1832;Si;NO
ZAMPAGLIONE,VIRGINIA ADRIANA;30657420642;CLINICA MEDICA;OSMISS-150;;4254-6801 / 4254-4895;MORENO 346, QUILMES;Buenos Aires;QUILMES;1832;Si;NO
ZAMPAGLIONE,VIRGINIA ADRIANA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-150;;4254-6801 / 4254-4895;MORENO 346, QUILMES;Buenos Aires;QUILMES;1832;Si;NO
ZAMPAGLIONE,VIRGINIA ADRIANA;30657420642;CLINICA MEDICA;OSMISS-200;;4254-6801 / 4254-4895;MORENO 346, QUILMES;Buenos Aires;QUILMES;1832;Si;NO
ZAMPAGLIONE,VIRGINIA ADRIANA;30657420642;GINECOLOGIA Y OBSTETRICIA;OSMISS-200;;4254-6801 / 4254-4895;MORENO 346, QUILMES;Buenos Aires;QUILMES;1832;Si;NO
ZANABONI,GUILLERMO MARTIN;30657420642;GINECOLOGIA;OSMISS-100;;4228-0710;DARRAGUEIRA 501;Buenos Aires;BANFIELD;;Si;NO
ZANABONI,GUILLERMO MARTIN;30657420642;GINECOLOGIA;OSMISS-150;;4228-0710;DARRAGUEIRA 501;Buenos Aires;BANFIELD;;Si;NO
ZANABONI,GUILLERMO MARTIN;30657420642;GINECOLOGIA;OSMISS-200;;4228-0710;DARRAGUEIRA 501;Buenos Aires;BANFIELD;;Si;NO
ZANOLA ALARCON, CRISTIAN;20255569881;TRAUMATOLOGIA;OSMISS-150;consultoriodrzanola@gmail.com;-;Marcelo T Alvear 2579, Don Torcuato;Buenos Aires;DON TORCUATO;1703;No;NO
ZANOLA ALARCON, CRISTIAN;20255569881;TRAUMATOLOGIA;OSMISS-200;consultoriodrzanola@gmail.com;-;Marcelo T Alvear 2579, Don Torcuato;Buenos Aires;DON TORCUATO;1703;No;NO
ZANTONINI, JUAN PABLO MARIA;20116478553;GINECOLOGIA;OSMISS-100;;4290-2723;ROBERTSON-571;Buenos Aires;MONTE GRANDE;;Si;NO
ZANTONINI, JUAN PABLO MARIA;20116478553;GINECOLOGIA;OSMISS-150;;4290-2723;ROBERTSON-571;Buenos Aires;MONTE GRANDE;;Si;NO
ZANTONINI, JUAN PABLO MARIA;20116478553;GINECOLOGIA;OSMISS-200;;4290-2723;ROBERTSON-571;Buenos Aires;MONTE GRANDE;;Si;NO
ZAPIOLA DOLORES;30657420642;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-100;;5298-6350;MARTIN Y OMAR-    352;Buenos Aires;SAN ISIDRO;;Si;NO
ZAPIOLA DOLORES;30657420642;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-150;;5298-6350;MARTIN Y OMAR-    352;Buenos Aires;SAN ISIDRO;;Si;NO
ZAPIOLA DOLORES;30657420642;OTORRINOLARINGOLOGIA INFANTIL;OSMISS-200;;5298-6350;MARTIN Y OMAR-    352;Buenos Aires;SAN ISIDRO;;Si;NO
ZARATE,MARIA LAURA;30657420642;CLINICA MEDICA;OSMISS-100;;4239-8000;AV. ALMIRANTE BROWN 2779;Buenos Aires;TEMPERLEY;;Si;NO
ZARATE,MARIA LAURA;30657420642;CLINICA MEDICA;OSMISS-150;;4239-8000;AV. ALMIRANTE BROWN 2779;Buenos Aires;TEMPERLEY;;Si;NO
ZARATE,MARIA LAURA;30657420642;CLINICA MEDICA;OSMISS-200;;4239-8000;AV. ALMIRANTE BROWN 2779;Buenos Aires;TEMPERLEY;;Si;NO
ZAREWSKY SERGIO;30657420642;NEUMONOLOGIA;OSMISS-100;;61039683;Bolloqui-178;Buenos Aires;VICTORIA;;Si;NO
ZAREWSKY SERGIO;30657420642;NEUMONOLOGIA;OSMISS-150;;61039683;Bolloqui-178;Buenos Aires;VICTORIA;;Si;NO
ZAREWSKY SERGIO;30657420642;NEUMONOLOGIA;OSMISS-200;;61039683;Bolloqui-178;Buenos Aires;VICTORIA;;Si;NO
